,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASEMENT,BCLASS,ADDRESS,APT,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE,CONDOLOT
9956,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1044,7501,,R4,301 WEST 53RD   STREET                   ,23B,10019,1,0,1,0,0,1979,2,R4,1578919,2015-09-21,1229
9957,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1044,7501,,R4,301 WEST 53RD   STREET                   ,23D,10019,1,0,1,0,0,1979,2,R4,1550673,2015-10-27,1231
9958,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1044,7501,,R4,301 WEST 53RD   STREET                   ,23E,10019,1,0,1,0,0,1979,2,R4,2043969,2015-10-30,1232
9959,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1044,7501,,R4,301 WEST 53RD   STREET                   ,23F,10019,1,0,1,0,0,1979,2,R4,2000498,2016-07-11,1233
9960,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1044,7501,,R4,301 WEST 53RD   STREET                   ,24A,10019,1,0,1,0,0,1979,2,R4,2166193,2015-09-21,1239
9961,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1044,7501,,R4,301 WEST 53RD   STREET                   ,24C,10019,1,0,1,0,0,1979,2,R4,709232,2015-10-30,1241
9962,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1044,7501,,R4,301 WEST 53RD   STREET                   ,24D,10019,1,0,1,0,0,1979,2,R4,1589077,2015-12-14,1242
9963,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1044,7501,,R4,301 WEST 53RD   STREET                   ,24E,10019,1,0,1,0,0,1979,2,R4,2059276,2016-01-12,1243
9964,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1044,7501,,R4,301 WEST 53RD   STREET                   ,24F,10019,1,0,1,0,0,1979,2,R4,1997509,2016-06-07,1244
9965,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1044,7501,,R4,301 WEST 53RD   STREET                   ,24K,10019,1,0,1,0,0,1979,2,R4,2102510,2016-06-30,1249
9966,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1044,7501,,R4,301 WEST 53RD   STREET                   ,25A,10019,1,0,1,0,0,1979,2,R4,2181500,2015-11-19,1250
9967,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1044,7501,,R4,301 WEST 53RD   STREET                   ,25B,10019,1,0,1,0,0,1979,2,R4,1571823,2015-09-29,1251
9968,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1044,7501,,R4,301 WEST 53RD   STREET                   ,25C,10019,1,0,1,0,0,1979,2,R4,1711815,2016-01-27,1252
9969,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1044,7501,,R4,301 WEST 53RD   STREET                   ,25D,10019,1,0,1,0,0,1979,2,R4,1581924,2016-06-23,1253
9970,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1044,7501,,R4,301 WEST 53RD   STREET                   ,25E,10019,1,0,1,0,0,1979,2,R4,2074901,2015-11-02,1254
9971,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1044,7501,,R4,301 WEST 53RD   STREET                   ,25F,10019,1,0,1,0,0,1979,2,R4,1997543,2015-11-05,1255
9972,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1044,7501,,R4,301 WEST 53RD   STREET                   ,25G,10019,1,0,1,0,0,1979,2,R4,1271370,2016-01-22,1256
9973,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1044,7501,,R4,301 WEST 53RD   STREET                   ,25K,10019,1,0,1,0,0,1979,2,R4,2156051,2016-02-05,1260
9974,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7501,,R4,340 WEST 57TH   STREET                   ,3J,10019,1,0,1,0,0,1931,2,R4,0,2016-03-16,1041
9975,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7501,,R4,340 WEST 57TH   STREET                   ,7F,10019,1,0,1,0,0,1931,2,R4,650000,2015-09-22,1077
9976,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7501,,R4,340 WEST 57TH   STREET                   ,7F,10019,1,0,1,0,0,1931,2,R4,0,2015-09-22,1077
9977,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7501,,R4,340 WEST 57TH STREET                     ,8C,10019,1,0,1,0,0,1931,2,R4,620000,2015-12-07,1084
9978,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7501,,R4,340 WEST 57TH STREET                     ,10B,10019,1,0,1,0,0,1931,2,R4,1550000,2016-05-19,1103
9979,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7501,,R4,340 WEST 57TH   STREET                   ,12I,10019,1,0,1,0,0,1931,2,R4,0,2016-06-17,1130
9980,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7501,,R4,340 WEST 57TH STREET                     ,12I,10019,1,0,1,0,0,1931,2,R4,0,2016-02-29,1130
9981,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7501,,R4,340 WEST 57TH   STREET                   ,14D,10019,1,0,1,0,0,1931,2,R4,1800000,2016-05-13,1135
9982,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7501,,R4,340 WEST 57TH   STREET                   ,15F,10019,1,0,1,0,0,1931,2,R4,725000,2016-04-22,1147
9983,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7501,,R4,340 WEST 57TH   STREET                   ,18B,10019,1,0,1,0,0,1931,2,R4,0,2015-09-02,1167
9984,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7501,,R4,350 WEST 57TH STREET                     ,8B,10019,1,0,1,0,0,1931,2,R4,1975000,2015-10-07,1236
9985,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7501,,R4,350 WEST 57TH   STREET                   ,15B,10019,1,0,1,0,0,1931,2,R4,735000,2016-02-12,1296
9986,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7501,,R4,350 WEST 57TH   STREET                   ,15E,10019,1,0,1,0,0,1931,2,R4,0,2016-03-01,1299
9987,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7501,,R4,350 WEST 57TH   STREET                   ,16F,10019,1,0,1,0,0,1931,2,R4,670000,2015-08-25,1310
9988,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7501,,R4,333 WEST 56TH   STREET                   ,2H,10019,1,0,1,0,0,1931,2,R4,635000,2015-12-22,1340
9989,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7501,,R4,333 WEST 56TH   STREET                   ,3C,10019,1,0,1,0,0,1931,2,R4,680000,2015-08-27,1349
9990,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7501,,R4,333 WEST 56TH STREET                     ,3N,10019,1,0,1,0,0,1931,2,R4,0,2015-11-18,1360
9991,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7501,,R4,333 WEST 56 STREET                       ,4C,10019,1,0,1,0,0,1931,2,R4,0,2016-07-18,1363
9992,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7501,,R4,333 WEST 56TH   STREET                   ,6H,10019,1,0,1,0,0,1931,2,R4,769000,2016-05-03,1396
9993,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7501,,R4,333 WEST 56TH   STREET                   ,7H,10019,1,0,1,0,0,1931,2,R4,650000,2015-10-30,1410
9994,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7501,,R4,333 WEST 56 STREET                       ,7K,10019,1,0,1,0,0,1931,2,R4,660000,2016-06-08,1413
9995,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7501,,R4,333 WEST 56TH   STREET                   ,11H,10019,1,0,1,0,0,1931,2,R4,2725000,2016-03-23,1460
9996,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7501,,R4,353 WEST 56TH   STREET                   ,3G,10019,1,0,1,0,0,1931,2,R4,653000,2016-05-05,1486
9997,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7501,,R4,353 WEST 56TH STREET                     ,3K,10019,1,0,1,0,0,1931,2,R4,640000,2016-04-20,1490
9998,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7501,,R4,353 WEST 56TH STREET                     ,3M,10019,1,0,1,0,0,1931,2,R4,10,2015-11-03,1492
9999,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7501,,R4,353 WEST 56TH STREET                     ,7M,10019,1,0,1,0,0,1931,2,R4,1090000,2016-06-09,1548
10000,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7501,,R4,353 WEST 56TH   STREET                   ,8J,10019,1,0,1,0,0,1931,2,R4,670000,2015-08-17,1559
10001,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH STREET                     ,15D5,10019,1,0,1,0,0,1978,2,R4,2525000,2016-03-15,2002
10002,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH   STREET                   ,16R,10019,1,0,1,0,0,1978,2,R4,1050000,2016-02-23,2018
10003,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH STREET                     ,16S,10019,1,0,1,0,0,1978,2,R4,0,2015-12-28,2019
10004,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH   STREET                   ,16V,10019,1,0,1,0,0,1978,2,R4,1030000,2016-04-11,2022
10005,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH STREET                     ,17P,10019,1,0,1,0,0,1978,2,R4,25250000,2015-08-20,2036
10006,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH STREET                     ,18E,10019,1,0,1,0,0,1978,2,R4,0,2015-08-20,2047
10007,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH   STREET                   ,18F,10019,1,0,1,0,0,1978,2,R4,0,2015-08-20,2048
10008,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH   STREET                   ,18M,10019,1,0,1,0,0,1978,2,R4,0,2015-08-20,2054
10009,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH STREET                     ,18Q,10019,1,0,1,0,0,1978,2,R4,0,2016-01-14,2057
10010,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH   STREET                   ,18U,10019,1,0,1,0,0,1978,2,R4,0,2015-08-20,2061
10011,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH   STREET                   ,19F,10019,1,0,1,0,0,1978,2,R4,0,2015-08-20,2068
10012,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH   STREET                   ,19N,10019,1,0,1,0,0,1978,2,R4,1450000,2015-12-10,2075
10013,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH STREET                     ,19Q,10019,1,0,1,0,0,1978,2,R4,0,2015-08-20,2077
10014,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH   STREET                   ,19R,10019,1,0,1,0,0,1978,2,R4,0,2015-08-20,2078
10015,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH   STREET                   ,20E,10019,1,0,1,0,0,1978,2,R4,0,2015-08-20,2087
10016,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH STREET                     ,20J,10019,1,0,1,0,0,1978,2,R4,990000,2016-01-11,2091
10017,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH   STREET                   ,20V,10019,1,0,1,0,0,1978,2,R4,0,2015-08-20,2102
10018,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH STREET                     ,21K,10019,1,0,1,0,0,1978,2,R4,0,2015-08-20,2110
10019,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,0,,R4,322 WEST 57TH   STREET                   ,21T3,10019,1,0,1,0,0,1978,2,R4,7000000,2015-09-11,2116
10020,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH   STREET                   ,22P1,10019,1,0,1,0,0,1978,2,R4,2050000,2015-11-16,2125
10021,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH   STREET                   ,24B,10019,1,0,1,0,0,1978,2,R4,0,2015-08-20,2147
10022,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH   STREET                   ,24D,10019,1,0,1,0,0,1978,2,R4,0,2015-08-20,2149
10023,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH   STREET                   ,24F,10019,1,0,1,0,0,1978,2,R4,0,2015-08-20,2151
10024,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH STREET                     ,24N,10019,1,0,1,0,0,1978,2,R4,0,2015-08-20,2157
10025,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH   STREET                   ,24P,10019,1,0,1,0,0,1978,2,R4,0,2015-08-20,2158
10026,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH STREET                     ,24T,10019,1,0,1,0,0,1978,2,R4,0,2015-08-20,2162
10027,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH   STREET                   ,25V,10019,1,0,1,0,0,1978,2,R4,1075000,2016-07-21,2180
10028,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH   STREET                   ,26G,10019,1,0,1,0,0,1978,2,R4,0,2015-08-20,2185
10029,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH   STREET                   ,26K,10019,1,0,1,0,0,1978,2,R4,0,2015-08-20,2188
10030,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH STREET                     ,26V,10019,1,0,1,0,0,1978,2,R4,1070000,2015-10-06,2197
10031,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH STREET                     ,27C,10019,1,0,1,0,0,1978,2,R4,1525000,2015-12-18,2200
10032,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH STREET                     ,27E,10019,1,0,1,0,0,1978,2,R4,0,2015-08-20,2202
10033,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH   STREET                   ,27J,10019,1,0,1,0,0,1978,2,R4,0,2015-08-20,2206
10034,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH STREET                     ,28A,10019,1,0,1,0,0,1978,2,R4,0,2015-08-20,2216
10035,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH STREET                     ,28B,10019,1,0,1,0,0,1978,2,R4,1739000,2015-11-04,2217
10036,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH STREET                     ,28P,10019,1,0,1,0,0,1978,2,R4,0,2016-04-13,2225
10037,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH STREET                     ,29L,10019,1,0,1,0,0,1978,2,R4,1100000,2015-08-05,2236
10038,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH   STREET                   ,29S,10019,1,0,1,0,0,1978,2,R4,0,2015-08-20,2242
10039,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH   STREET                   ,30B2,10019,1,0,1,0,0,1978,2,R4,0,2016-05-14,2245
10040,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH   STREET                   ,30C,10019,1,0,1,0,0,1978,2,R4,0,2015-08-20,2246
10041,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH STREET                     ,30D,10019,1,0,1,0,0,1978,2,R4,0,2015-08-20,2247
10042,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH STREET                     ,30F,10019,1,0,1,0,0,1978,2,R4,0,2015-08-20,2249
10043,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH   STREET                   ,30K1,10019,1,0,1,0,0,1978,2,R4,2360000,2015-08-19,2251
10044,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH STREET                     ,30N,10019,1,0,1,0,0,1978,2,R4,0,2015-08-20,2254
10045,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH   STREET                   ,30T,10019,1,0,1,0,0,1978,2,R4,2450000,2016-02-29,2258
10046,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH STREET                     ,30U,10019,1,0,1,0,0,1978,2,R4,0,2015-08-20,2259
10047,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH   STREET                   ,31H,10019,1,0,1,0,0,1978,2,R4,0,2015-08-20,2265
10048,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH   STREET                   ,31K1,10019,1,0,1,0,0,1978,2,R4,0,2016-02-11,2266
10049,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH STREET                     ,31L,10019,1,0,1,0,0,1978,2,R4,0,2015-08-20,2267
10050,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH STREET                     ,31N,10019,1,0,1,0,0,1978,2,R4,0,2015-08-20,2269
10051,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH STREET                     ,31Q,10019,1,0,1,0,0,1978,2,R4,1070000,2015-09-01,2271
10052,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH STREET                     ,31U1,10019,1,0,1,0,0,1978,2,R4,3900000,2016-01-15,2273
10053,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57 STREET                       ,31V,10019,1,0,1,0,0,1978,2,R4,1085000,2016-07-28,2274
10054,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH STREET                     ,32S,10019,1,0,1,0,0,1978,2,R4,0,2015-08-20,2285
10055,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH   STREET                   ,32U,10019,1,0,1,0,0,1978,2,R4,1225000,2016-03-02,2287
10056,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH STREET                     ,32U,10019,1,0,1,0,0,1978,2,R4,0,2015-08-20,2287
10057,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH STREET                     ,32V,10019,1,0,1,0,0,1978,2,R4,1070000,2016-04-04,2288
10058,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH STREET                     ,33A,10019,1,0,1,0,0,1978,2,R4,0,2015-08-20,2289
10059,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH STREET                     ,34F1,10019,1,0,1,0,0,1978,2,R4,2085500,2015-10-28,2304
10060,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH   STREET                   ,34V,10019,1,0,1,0,0,1978,2,R4,1050000,2016-05-23,2312
10061,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH STREET                     ,36V,10019,1,0,1,0,0,1978,2,R4,0,2015-08-20,2335
10062,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH STREET                     ,37G,10019,1,0,1,0,0,1978,2,R4,0,2015-08-20,2339
10063,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH STREET                     ,37M,10019,1,0,1,0,0,1978,2,R4,0,2015-08-20,2343
10064,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH   STREET                   ,38K,10019,1,0,1,0,0,1978,2,R4,1075000,2016-07-19,2355
10065,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH   STREET                   ,38P,10019,1,0,1,0,0,1978,2,R4,0,2015-08-20,2357
10066,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH STREET                     ,38Q,10019,1,0,1,0,0,1978,2,R4,1060000,2016-05-13,2358
10067,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH STREET                     ,39B,10019,1,0,1,0,0,1978,2,R4,0,2015-08-20,2364
10068,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 W 57 ST                              ,39Q1,10019,1,0,1,0,0,1978,2,R4,1665000,2016-06-14,2371
10069,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH STREET                     ,40D,10019,1,0,1,0,0,1978,2,R4,0,2015-08-20,2378
10070,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH   STREET                   ,40H2,10019,1,0,1,0,0,1978,2,R4,4300000,2015-10-07,2380
10071,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH   STREET                   ,40K,10019,1,0,1,0,0,1978,2,R4,0,2015-08-20,2382
10072,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH STREET                     ,40M1,10019,1,0,1,0,0,1978,2,R4,3300000,2016-01-11,2383
10073,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH STREET                     ,40P1,10019,1,0,1,0,0,1978,2,R4,2200000,2016-05-12,2384
10074,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH STREET                     ,40V,10019,1,0,1,0,0,1978,2,R4,0,2015-08-20,2387
10075,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH STREET                     ,41E,10019,1,0,1,0,0,1978,2,R4,350000,2015-08-18,2390
10076,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH STREET                     ,42D,10019,1,0,1,0,0,1978,2,R4,0,2015-08-20,2403
10077,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH   STREET                   ,43N,10019,1,0,1,0,0,1978,2,R4,0,2015-09-11,2423
10078,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH   STREET                   ,44F3,10019,1,0,1,0,0,1978,2,R4,0,2016-04-01,2431
10079,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57 STREET                       ,45D2,10019,1,0,1,0,0,1978,2,R4,3275000,2015-12-22,2441
10080,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH STREET                     ,47B,10019,1,0,1,0,0,1978,2,R4,0,2015-08-20,2464
10081,1,MIDTOWN WEST             ,13  CONDOS - ELEVATOR APARTMENTS            ,2,1047,7503,,R4,322 WEST 57TH STREET                     ,48D,10019,1,0,1,0,0,1978,2,R4,0,2015-08-20,2477
